,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
9293,,Diamond Princess,0.0,0.0,2/26/20,705,0.0,4
9294,,Cuba,22.0,-80.0,2/26/20,0,0.0,0
9295,,Cyprus,35.1264,33.4299,2/26/20,0,0.0,0
9296,,Czechia,49.8175,15.472999999999999,2/26/20,0,0.0,0
9297,Faroe Islands,Denmark,61.8926,-6.9118,2/26/20,0,0.0,0
9298,Greenland,Denmark,71.7069,-42.6043,2/26/20,0,0.0,0
9299,,Denmark,56.2639,9.5018,2/26/20,0,0.0,0
9300,,Djibouti,11.8251,42.5903,2/26/20,0,0.0,0
9301,,Dominican Republic,18.7357,-70.1627,2/26/20,0,0.0,0
9302,,Ecuador,-1.8312,-78.1834,2/26/20,0,0.0,0
9303,,Egypt,26.0,30.0,2/26/20,1,1.0,0
9304,,El Salvador,13.7942,-88.8965,2/26/20,0,0.0,0
9305,,Equatorial Guinea,1.5,10.0,2/26/20,0,0.0,0
9306,,Eritrea,15.1794,39.7823,2/26/20,0,0.0,0
9307,,Estonia,58.5953,25.0136,2/26/20,0,0.0,0
9308,,Eswatini,-26.5225,31.4659,2/26/20,0,0.0,0
9309,,Ethiopia,9.145,40.4897,2/26/20,0,0.0,0
9310,,Fiji,-17.7134,178.065,2/26/20,0,0.0,0
9311,,Finland,64.0,26.0,2/26/20,2,1.0,0
9312,French Guiana,France,3.9339,-53.1258,2/26/20,0,0.0,0
9313,French Polynesia,France,-17.6797,149.4068,2/26/20,0,0.0,0
9314,Guadeloupe,France,16.25,-61.5833,2/26/20,0,0.0,0
9315,Mayotte,France,-12.8275,45.1662,2/26/20,0,0.0,0
9316,New Caledonia,France,-20.9043,165.618,2/26/20,0,0.0,0
9317,Reunion,France,-21.1351,55.2471,2/26/20,0,0.0,0
9318,Saint Barthelemy,France,17.9,-62.8333,2/26/20,0,0.0,0
9319,St Martin,France,18.0708,-63.0501,2/26/20,0,0.0,0
9320,Martinique,France,14.6415,-61.0242,2/26/20,0,0.0,0
9321,,France,46.2276,2.2137,2/26/20,18,11.0,2
9322,,Gabon,-0.8037,11.6094,2/26/20,0,0.0,0
9323,,Gambia,13.4432,-15.3101,2/26/20,0,0.0,0
9324,,Georgia,42.3154,43.3569,2/26/20,1,0.0,0
9325,,Germany,51.0,9.0,2/26/20,27,16.0,0
9326,,Ghana,7.9465,-1.0232,2/26/20,0,0.0,0
9327,,Greece,39.0742,21.8243,2/26/20,1,0.0,0
9328,,Guatemala,15.7835,-90.2308,2/26/20,0,0.0,0
9329,,Guinea,9.9456,-9.6966,2/26/20,0,0.0,0
9330,,Guyana,5.0,-58.75,2/26/20,0,0.0,0
9331,,Haiti,18.9712,-72.2852,2/26/20,0,0.0,0
9332,,Holy See,41.9029,12.4534,2/26/20,0,0.0,0
9333,,Honduras,15.2,-86.2419,2/26/20,0,0.0,0
9334,,Hungary,47.1625,19.5033,2/26/20,0,0.0,0
9335,,Iceland,64.9631,-19.0208,2/26/20,0,0.0,0
9336,,India,21.0,78.0,2/26/20,3,0.0,0
9337,,Indonesia,-0.7893,113.9213,2/26/20,0,0.0,0
9338,,Iran,32.0,53.0,2/26/20,139,3.0,19
9339,,Iraq,33.0,44.0,2/26/20,5,0.0,0
9340,,Ireland,53.1424,-7.6921,2/26/20,0,73.0,0
9341,,Israel,31.0,35.0,2/26/20,2,0.0,0
9342,,Italy,43.0,12.0,2/26/20,453,0.0,12
9343,,Jamaica,18.1096,-77.2975,2/26/20,0,1.0,0
9344,,Japan,36.0,138.0,2/26/20,189,46.0,2
9345,,Jordan,31.24,36.51,2/26/20,0,0.0,0
9346,,Kazakhstan,48.0196,66.9237,2/26/20,0,22.0,0
9347,,Kenya,-0.0236,37.9062,2/26/20,0,0.0,0
9348,,"Korea, South",36.0,128.0,2/26/20,1261,0.0,12
9349,,Kuwait,29.5,47.75,2/26/20,26,0.0,0
9350,,Kyrgyzstan,41.2044,74.7661,2/26/20,0,22.0,0
9351,,Latvia,56.8796,24.6032,2/26/20,0,0.0,0
9352,,Lebanon,33.8547,35.8623,2/26/20,2,0.0,0
9353,,Liberia,6.4281,-9.4295,2/26/20,0,0.0,0
9354,,Liechtenstein,47.14,9.55,2/26/20,0,0.0,0
9355,,Lithuania,55.1694,23.8813,2/26/20,0,0.0,0
9356,,Luxembourg,49.8153,6.1296,2/26/20,0,0.0,0
9357,,Madagascar,-18.7669,46.8691,2/26/20,0,0.0,0
9358,,Malaysia,2.5,112.5,2/26/20,22,0.0,0
9359,,Maldives,3.2028,73.2207,2/26/20,0,0.0,0
9360,,Malta,35.9375,14.3754,2/26/20,0,0.0,0
9361,,Mauritania,21.0079,10.9408,2/26/20,0,18.0,0
9362,,Mauritius,-20.2,57.5,2/26/20,0,0.0,0
9363,,Mexico,23.6345,-102.5528,2/26/20,0,0.0,0
9364,,Moldova,47.4116,28.3699,2/26/20,0,0.0,0
9365,,Monaco,43.7333,7.4167,2/26/20,0,0.0,0
9366,,Mongolia,46.8625,103.8467,2/26/20,0,0.0,0
9367,,Montenegro,42.5,19.3,2/26/20,0,0.0,0
9368,,Morocco,31.7917,-7.0926,2/26/20,0,0.0,0
9369,,Namibia,-22.9576,18.4904,2/26/20,0,0.0,0
9370,,Nepal,28.1667,84.25,2/26/20,1,0.0,0
9371,Aruba,Netherlands,12.5186,-70.0358,2/26/20,0,0.0,0
9372,Curacao,Netherlands,12.1696,-68.99,2/26/20,0,0.0,0
9373,Sint Maarten,Netherlands,18.0425,-63.0548,2/26/20,0,0.0,0
9374,,Netherlands,52.1326,5.2913,2/26/20,0,0.0,0
9375,,New Zealand,-40.9006,174.886,2/26/20,0,1.0,0
9376,,Nicaragua,12.8654,-85.2072,2/26/20,0,0.0,0
9377,,Niger,17.6078,8.0817,2/26/20,0,0.0,0
9378,,Nigeria,9.082,8.6753,2/26/20,0,0.0,0
9379,,North Macedonia,41.6086,21.7453,2/26/20,1,0.0,0
9380,,Norway,60.472,8.4689,2/26/20,1,0.0,0
9381,,Oman,21.0,57.0,2/26/20,4,0.0,0
9382,,Pakistan,30.3753,69.3451,2/26/20,2,0.0,0
9383,,Panama,8.538,-80.7821,2/26/20,0,0.0,0
9384,,Papua New Guinea,-6.315,143.9555,2/26/20,0,0.0,0
9385,,Paraguay,-23.4425,-58.4438,2/26/20,0,0.0,0
9386,,Peru,-9.19,-75.0152,2/26/20,0,0.0,0
9387,,Philippines,13.0,122.0,2/26/20,3,0.0,1
9388,,Poland,51.9194,19.1451,2/26/20,0,0.0,0
9389,,Portugal,39.3999,-8.2245,2/26/20,0,0.0,0
9390,,Qatar,25.3548,51.1839,2/26/20,0,0.0,0
9391,,Romania,45.9432,24.9668,2/26/20,1,0.0,0
9392,,Russia,60.0,90.0,2/26/20,2,1.0,0
9393,,Rwanda,-1.9403,29.8739,2/26/20,0,0.0,0
9394,,Saint Lucia,13.9094,-60.9789,2/26/20,0,0.0,0
9395,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/26/20,0,0.0,0
9396,,San Marino,43.9424,12.4578,2/26/20,0,0.0,0
9397,,Saudi Arabia,24.0,45.0,2/26/20,0,2.0,0
9398,,Senegal,14.4974,-14.4524,2/26/20,0,0.0,0
9399,,Serbia,44.0165,21.0059,2/26/20,0,0.0,0
9400,,Seychelles,-4.6796,55.492,2/26/20,0,0.0,0
9401,,Singapore,1.2833,103.8333,2/26/20,93,0.0,0
9402,,Slovakia,48.669,19.699,2/26/20,0,0.0,0
9403,,Slovenia,46.1512,14.9955,2/26/20,0,0.0,0
9404,,Somalia,5.1521,46.1996,2/26/20,0,0.0,0
9405,,South Africa,-30.5595,22.9375,2/26/20,0,0.0,0
9406,,Spain,40.0,-4.0,2/26/20,13,0.0,0
9407,,Sri Lanka,7.0,81.0,2/26/20,1,62.0,0
9408,,Sudan,12.8628,30.2176,2/26/20,0,0.0,0
9409,,Suriname,3.9193,-56.0278,2/26/20,0,0.0,0
9410,,Sweden,63.0,16.0,2/26/20,2,0.0,0
9411,,Switzerland,46.8182,8.2275,2/26/20,1,0.0,0
9412,,Taiwan*,23.7,121.0,2/26/20,32,2.0,1
9413,,Tanzania,-6.369,34.8888,2/26/20,0,1.0,0
9414,,Thailand,15.0,101.0,2/26/20,40,0.0,0
9415,,Togo,8.6195,0.8248,2/26/20,0,0.0,0
9416,,Trinidad and Tobago,10.6918,-61.2225,2/26/20,0,0.0,0
9417,,Tunisia,34.0,9.0,2/26/20,0,0.0,0
9418,,Turkey,38.9637,35.2433,2/26/20,0,0.0,0
9419,,Uganda,1.0,32.0,2/26/20,0,6.0,0
9420,,Ukraine,48.3794,31.1656,2/26/20,0,0.0,0
9421,,United Arab Emirates,24.0,54.0,2/26/20,13,28.0,0
9422,Bermuda,United Kingdom,32.3078,-64.7505,2/26/20,0,0.0,0
9423,Cayman Islands,United Kingdom,19.3133,-81.2546,2/26/20,0,0.0,0
9424,Channel Islands,United Kingdom,49.3723,-2.3644,2/26/20,0,0.0,0
9425,Gibraltar,United Kingdom,36.1408,-5.3536,2/26/20,0,0.0,0
9426,Isle of Man,United Kingdom,54.2361,-4.5481,2/26/20,0,0.0,0
9427,Montserrat,United Kingdom,16.7425,-62.1874,2/26/20,0,0.0,0
9428,,United Kingdom,55.3781,-3.4360000000000004,2/26/20,13,0.0,0
9429,,Uruguay,-32.5228,-55.7658,2/26/20,0,5.0,0
9430,,US,37.0902,-95.7129,2/26/20,57,0.0,0
9431,,Uzbekistan,41.3775,64.5853,2/26/20,0,0.0,0
9432,,Venezuela,6.4238,-66.5897,2/26/20,0,0.0,0
9433,,Vietnam,16.0,108.0,2/26/20,16,0.0,0
9434,,Zambia,-15.4167,28.2833,2/26/20,0,0.0,0
9435,,Zimbabwe,-20.0,30.0,2/26/20,0,0.0,0
9436,Diamond Princess,Canada,0.0,0.0,2/26/20,0,8.0,0
9437,,Dominica,15.415,-61.371,2/26/20,0,0.0,0
9438,,Grenada,12.1165,-61.678999999999995,2/26/20,0,7.0,0
9439,,Mozambique,-18.665695,35.529562,2/26/20,0,0.0,0
9440,,Syria,34.802075,38.99681500000001,2/26/20,0,0.0,0
9441,,Timor-Leste,-8.874217,125.727539,2/26/20,0,16.0,0
9442,,Belize,13.1939,-59.5432,2/26/20,0,0.0,0
9443,Recovered,Canada,0.0,0.0,2/26/20,0,0.0,0
9444,,Laos,19.856270000000002,102.495496,2/26/20,0,0.0,0
9445,,Libya,26.3351,17.228331,2/26/20,0,0.0,0
9446,,West Bank and Gaza,31.9522,35.2332,2/26/20,0,0.0,0
9447,,Guinea-Bissau,11.8037,-15.1804,2/26/20,0,0.0,0
9448,,Mali,17.570692,-3.996166000000001,2/26/20,0,0.0,0
9449,,Saint Kitts and Nevis,17.357822,-62.782998,2/26/20,0,0.0,0
9450,Northwest Territories,Canada,64.8255,-124.8457,2/26/20,0,0.0,0
9451,Yukon,Canada,64.2823,-135.0,2/26/20,0,0.0,0
9452,,Kosovo,42.602636,20.902977,2/26/20,0,0.0,0
9453,,Burma,21.9162,95.956,2/26/20,0,0.0,0
9454,Anguilla,United Kingdom,18.2206,-63.0686,2/26/20,0,0.0,0
9455,British Virgin Islands,United Kingdom,18.4207,-64.64,2/26/20,0,0.0,0
9456,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2/26/20,0,0.0,0
9457,,MS Zaandam,0.0,0.0,2/26/20,0,0.0,0
9458,,Botswana,-22.3285,24.6849,2/26/20,0,0.0,0
9459,,Burundi,-3.3731,29.9189,2/26/20,0,0.0,0
9460,,Sierra Leone,8.460555000000001,-11.779889,2/26/20,0,0.0,0
9461,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2/26/20,0,0.0,0
9462,,Malawi,-13.254307999999998,34.301525,2/26/20,0,0.0,0
9463,Falkland Islands (Islas Malvinas),United Kingdom,-51.7963,-59.5236,2/26/20,0,0.0,0
9464,Saint Pierre and Miquelon,France,46.8852,-56.3159,2/26/20,0,0.0,0
9465,,South Sudan,6.877000000000002,31.307,2/26/20,0,0.0,0
9466,,Western Sahara,24.2155,-12.8858,2/26/20,0,0.0,0
9467,,Sao Tome and Principe,0.18636,6.613081,2/26/20,0,0.0,0
9468,,Afghanistan,33.0,65.0,2/27/20,1,0.0,0
9469,,Albania,41.1533,20.1683,2/27/20,0,0.0,0
9470,,Algeria,28.0339,1.6596,2/27/20,1,0.0,0
9471,,Andorra,42.5063,1.5218,2/27/20,0,4.0,0
9472,,Angola,-11.2027,17.8739,2/27/20,0,0.0,0
9473,,Antigua and Barbuda,17.0608,-61.7964,2/27/20,0,1.0,0
9474,,Argentina,-38.4161,-63.6167,2/27/20,0,2.0,0
9475,,Armenia,40.0691,45.0382,2/27/20,0,0.0,0
9476,Australian Capital Territory,Australia,-35.4735,149.0124,2/27/20,0,4.0,0
9477,New South Wales,Australia,-33.8688,151.2093,2/27/20,4,0.0,0
9478,Northern Territory,Australia,-12.4634,130.8456,2/27/20,0,0.0,0
9479,Queensland,Australia,-28.0167,153.4,2/27/20,5,0.0,0
9480,South Australia,Australia,-34.9285,138.6007,2/27/20,2,0.0,0
9481,Tasmania,Australia,-41.4545,145.9707,2/27/20,0,0.0,0
9482,Victoria,Australia,-37.8136,144.9631,2/27/20,4,0.0,0
9483,Western Australia,Australia,-31.9505,115.8605,2/27/20,0,0.0,0
9484,,Austria,47.5162,14.5501,2/27/20,3,0.0,0
9485,,Azerbaijan,40.1431,47.5769,2/27/20,0,1.0,0
9486,,Bahamas,25.0343,-77.3963,2/27/20,0,0.0,0
9487,,Bahrain,26.0275,50.55,2/27/20,33,0.0,0
9488,,Bangladesh,23.685,90.3563,2/27/20,0,0.0,0
9489,,Barbados,13.1939,-59.5432,2/27/20,0,0.0,0
9490,,Belarus,53.7098,27.9534,2/27/20,0,0.0,0
9491,,Belgium,50.8333,4.0,2/27/20,1,0.0,0
9492,,Benin,9.3077,2.3158,2/27/20,0,0.0,0
9493,,Bhutan,27.5142,90.4336,2/27/20,0,0.0,0
9494,,Bolivia,-16.2902,-63.5887,2/27/20,0,0.0,0
9495,,Bosnia and Herzegovina,43.9159,17.6791,2/27/20,0,0.0,0
9496,,Brazil,-14.235,-51.9253,2/27/20,1,1.0,0
9497,,Brunei,4.5353,114.7277,2/27/20,0,0.0,0
9498,,Bulgaria,42.7339,25.4858,2/27/20,0,6.0,0
9499,,Burkina Faso,12.2383,-1.5616,2/27/20,0,0.0,0
9500,,Cabo Verde,16.5388,-23.0418,2/27/20,0,0.0,0
9501,,Cambodia,11.55,104.9167,2/27/20,1,0.0,0
9502,,Cameroon,3.8480000000000003,11.5021,2/27/20,0,868.0,0
9503,Alberta,Canada,53.9333,-116.5765,2/27/20,0,271.0,0
9504,British Columbia,Canada,49.2827,-123.1207,2/27/20,7,438.0,0
9505,Grand Princess,Canada,37.6489,-122.6655,2/27/20,0,243.0,0
9506,Manitoba,Canada,53.7609,-98.8139,2/27/20,0,82.0,0
9507,New Brunswick,Canada,46.5653,-66.4619,2/27/20,0,983.0,0
9508,Newfoundland and Labrador,Canada,53.1355,-57.6604,2/27/20,0,176.0,0
9509,Nova Scotia,Canada,44.681999999999995,-63.7443,2/27/20,0,112.0,0
9510,Ontario,Canada,51.2538,-85.3232,2/27/20,6,148.0,0
9511,Prince Edward Island,Canada,46.5107,-63.4168,2/27/20,0,282.0,0
9512,Quebec,Canada,52.9399,-73.5491,2/27/20,0,301.0,0
9513,Saskatchewan,Canada,52.9399,-106.4509,2/27/20,0,1170.0,0
9514,,Central African Republic,6.6111,20.9394,2/27/20,0,33.0,0
9515,,Chad,15.4542,18.7322,2/27/20,0,28993.0,0
9516,,Chile,-35.6751,-71.543,2/27/20,0,846.0,0
9517,Anhui,China,31.8257,117.2264,2/27/20,989,49.0,6
9518,Beijing,China,40.1824,116.4142,2/27/20,410,523.0,5
9519,Chongqing,China,30.0572,107.874,2/27/20,576,811.0,6
9520,Fujian,China,26.0789,117.9874,2/27/20,296,75.0,1
9521,Gansu,China,37.8099,101.0583,2/27/20,91,96.0,2
9522,Guangdong,China,23.3417,113.4244,2/27/20,1347,8.0,7
9523,Guangxi,China,23.8298,108.7881,2/27/20,252,69.0,2
9524,Guizhou,China,26.8154,106.8748,2/27/20,146,18.0,2
9525,Hainan,China,19.1959,109.7453,2/27/20,168,207.0,5
9526,Hebei,China,39.549,116.1306,2/27/20,317,421.0,6
9527,Heilongjiang,China,47.861999999999995,127.7615,2/27/20,480,287.0,13
9528,Henan,China,33.882,113.61399999999999,2/27/20,1272,114.0,20
9529,Hong Kong,China,22.3,114.2,2/27/20,92,351.0,2
9530,Hubei,China,30.9756,112.2707,2/27/20,65596,109.0,2641
9531,Hunan,China,27.6104,111.7088,2/27/20,1017,1.0,4
9532,Inner Mongolia,China,44.0935,113.9448,2/27/20,75,62.0,0
9533,Jiangsu,China,32.9711,119.455,2/27/20,631,157.0,0
9534,Jiangxi,China,27.614,115.7221,2/27/20,934,1016.0,1
9535,Jilin,China,43.6661,126.1923,2/27/20,93,0.0,1
9536,Liaoning,China,41.2956,122.6085,2/27/20,121,0.0,1
9537,Macau,China,22.1667,113.55,2/27/20,10,0.0,0
9538,Ningxia,China,37.2692,106.1655,2/27/20,72,0.0,0
9539,Qinghai,China,35.7452,95.9956,2/27/20,18,0.0,0
9540,Shaanxi,China,35.1917,108.8701,2/27/20,245,0.0,1
9541,Shandong,China,36.3427,118.1498,2/27/20,756,10.0,6
9542,Shanghai,China,31.201999999999998,121.4491,2/27/20,337,0.0,3
9543,Shanxi,China,37.5777,112.2922,2/27/20,133,0.0,0
9544,Sichuan,China,30.6171,102.7103,2/27/20,534,0.0,3
9545,Tianjin,China,39.3054,117.323,2/27/20,136,0.0,3
9546,Tibet,China,31.6927,88.0924,2/27/20,1,0.0,0
9547,Xinjiang,China,41.1129,85.2401,2/27/20,76,0.0,2
9548,Yunnan,China,24.974,101.48700000000001,2/27/20,174,0.0,2
9549,Zhejiang,China,29.1832,120.0934,2/27/20,1205,0.0,1
9550,,Colombia,4.5709,-74.2973,2/27/20,0,0.0,0
9551,,Congo (Brazzaville),-4.0383,21.7587,2/27/20,0,0.0,0
9552,,Congo (Kinshasa),-4.0383,21.7587,2/27/20,0,1.0,0
9553,,Costa Rica,9.7489,-83.7534,2/27/20,0,0.0,0
9554,,Cote d'Ivoire,7.54,-5.5471,2/27/20,0,0.0,0
9555,,Croatia,45.1,15.2,2/27/20,3,0.0,0
9556,,Diamond Princess,0.0,0.0,2/27/20,705,0.0,4
9557,,Cuba,22.0,-80.0,2/27/20,0,0.0,0
9558,,Cyprus,35.1264,33.4299,2/27/20,0,0.0,0
9559,,Czechia,49.8175,15.472999999999999,2/27/20,0,0.0,0
9560,Faroe Islands,Denmark,61.8926,-6.9118,2/27/20,0,1.0,0
9561,Greenland,Denmark,71.7069,-42.6043,2/27/20,0,0.0,0
9562,,Denmark,56.2639,9.5018,2/27/20,1,0.0,0
9563,,Djibouti,11.8251,42.5903,2/27/20,0,0.0,0
9564,,Dominican Republic,18.7357,-70.1627,2/27/20,0,0.0,0
9565,,Ecuador,-1.8312,-78.1834,2/27/20,0,0.0,0
9566,,Egypt,26.0,30.0,2/27/20,1,0.0,0
9567,,El Salvador,13.7942,-88.8965,2/27/20,0,0.0,0
9568,,Equatorial Guinea,1.5,10.0,2/27/20,0,0.0,0
9569,,Eritrea,15.1794,39.7823,2/27/20,0,0.0,0
9570,,Estonia,58.5953,25.0136,2/27/20,1,12.0,0
9571,,Eswatini,-26.5225,31.4659,2/27/20,0,0.0,0
9572,,Ethiopia,9.145,40.4897,2/27/20,0,0.0,0
9573,,Fiji,-17.7134,178.065,2/27/20,0,0.0,0
9574,,Finland,64.0,26.0,2/27/20,2,16.0,0
9575,French Guiana,France,3.9339,-53.1258,2/27/20,0,0.0,0
9576,French Polynesia,France,-17.6797,149.4068,2/27/20,0,0.0,0
9577,Guadeloupe,France,16.25,-61.5833,2/27/20,0,0.0,0
9578,Mayotte,France,-12.8275,45.1662,2/27/20,0,0.0,0
9579,New Caledonia,France,-20.9043,165.618,2/27/20,0,0.0,0
9580,Reunion,France,-21.1351,55.2471,2/27/20,0,0.0,0
9581,Saint Barthelemy,France,17.9,-62.8333,2/27/20,0,0.0,0
9582,St Martin,France,18.0708,-63.0501,2/27/20,0,0.0,0
9583,Martinique,France,14.6415,-61.0242,2/27/20,0,0.0,0
9584,,France,46.2276,2.2137,2/27/20,38,0.0,2
9585,,Gabon,-0.8037,11.6094,2/27/20,0,0.0,0
9586,,Gambia,13.4432,-15.3101,2/27/20,0,0.0,0
9587,,Georgia,42.3154,43.3569,2/27/20,1,3.0,0
9588,,Germany,51.0,9.0,2/27/20,46,0.0,0
9589,,Ghana,7.9465,-1.0232,2/27/20,0,123.0,0
9590,,Greece,39.0742,21.8243,2/27/20,3,0.0,0
9591,,Guatemala,15.7835,-90.2308,2/27/20,0,0.0,0
9592,,Guinea,9.9456,-9.6966,2/27/20,0,1.0,0
9593,,Guyana,5.0,-58.75,2/27/20,0,46.0,0
9594,,Haiti,18.9712,-72.2852,2/27/20,0,0.0,0
9595,,Holy See,41.9029,12.4534,2/27/20,0,32.0,0
9596,,Honduras,15.2,-86.2419,2/27/20,0,0.0,0
9597,,Hungary,47.1625,19.5033,2/27/20,0,0.0,0
9598,,Iceland,64.9631,-19.0208,2/27/20,0,0.0,0
9599,,India,21.0,78.0,2/27/20,3,27.0,0
9600,,Indonesia,-0.7893,113.9213,2/27/20,0,0.0,0
9601,,Iran,32.0,53.0,2/27/20,245,0.0,26
9602,,Iraq,33.0,44.0,2/27/20,7,0.0,0
9603,,Ireland,53.1424,-7.6921,2/27/20,0,0.0,0
9604,,Israel,31.0,35.0,2/27/20,3,0.0,0
9605,,Italy,43.0,12.0,2/27/20,655,0.0,17
9606,,Jamaica,18.1096,-77.2975,2/27/20,0,0.0,0
9607,,Japan,36.0,138.0,2/27/20,214,0.0,4
9608,,Jordan,31.24,36.51,2/27/20,0,0.0,0
9609,,Kazakhstan,48.0196,66.9237,2/27/20,0,0.0,0
9610,,Kenya,-0.0236,37.9062,2/27/20,0,18.0,0
9611,,"Korea, South",36.0,128.0,2/27/20,1766,0.0,13
9612,,Kuwait,29.5,47.75,2/27/20,43,0.0,0
9613,,Kyrgyzstan,41.2044,74.7661,2/27/20,0,0.0,0
9614,,Latvia,56.8796,24.6032,2/27/20,0,0.0,0
9615,,Lebanon,33.8547,35.8623,2/27/20,2,0.0,0
9616,,Liberia,6.4281,-9.4295,2/27/20,0,0.0,0
9617,,Liechtenstein,47.14,9.55,2/27/20,0,0.0,0
9618,,Lithuania,55.1694,23.8813,2/27/20,0,0.0,0
9619,,Luxembourg,49.8153,6.1296,2/27/20,0,0.0,0
9620,,Madagascar,-18.7669,46.8691,2/27/20,0,0.0,0
9621,,Malaysia,2.5,112.5,2/27/20,23,0.0,0
9622,,Maldives,3.2028,73.2207,2/27/20,0,0.0,0
9623,,Malta,35.9375,14.3754,2/27/20,0,0.0,0
9624,,Mauritania,21.0079,10.9408,2/27/20,0,1.0,0
9625,,Mauritius,-20.2,57.5,2/27/20,0,0.0,0
9626,,Mexico,23.6345,-102.5528,2/27/20,0,0.0,0
9627,,Moldova,47.4116,28.3699,2/27/20,0,0.0,0
9628,,Monaco,43.7333,7.4167,2/27/20,0,0.0,0
9629,,Mongolia,46.8625,103.8467,2/27/20,0,0.0,0
9630,,Montenegro,42.5,19.3,2/27/20,0,0.0,0
9631,,Morocco,31.7917,-7.0926,2/27/20,0,0.0,0
9632,,Namibia,-22.9576,18.4904,2/27/20,0,0.0,0
9633,,Nepal,28.1667,84.25,2/27/20,1,0.0,0
9634,Aruba,Netherlands,12.5186,-70.0358,2/27/20,0,0.0,0
9635,Curacao,Netherlands,12.1696,-68.99,2/27/20,0,1.0,0
9636,Sint Maarten,Netherlands,18.0425,-63.0548,2/27/20,0,0.0,0
9637,,Netherlands,52.1326,5.2913,2/27/20,1,0.0,0
9638,,New Zealand,-40.9006,174.886,2/27/20,0,0.0,0
9639,,Nicaragua,12.8654,-85.2072,2/27/20,0,0.0,0
9640,,Niger,17.6078,8.0817,2/27/20,0,0.0,0
9641,,Nigeria,9.082,8.6753,2/27/20,0,1.0,0
9642,,North Macedonia,41.6086,21.7453,2/27/20,1,0.0,0
9643,,Norway,60.472,8.4689,2/27/20,1,0.0,0
9644,,Oman,21.0,57.0,2/27/20,4,0.0,0
9645,,Pakistan,30.3753,69.3451,2/27/20,2,0.0,0
9646,,Panama,8.538,-80.7821,2/27/20,0,2.0,0
9647,,Papua New Guinea,-6.315,143.9555,2/27/20,0,0.0,0
9648,,Paraguay,-23.4425,-58.4438,2/27/20,0,0.0,0
9649,,Peru,-9.19,-75.0152,2/27/20,0,0.0,0
9650,,Philippines,13.0,122.0,2/27/20,3,0.0,1
9651,,Poland,51.9194,19.1451,2/27/20,0,0.0,0
9652,,Portugal,39.3999,-8.2245,2/27/20,0,0.0,0
9653,,Qatar,25.3548,51.1839,2/27/20,0,0.0,0
9654,,Romania,45.9432,24.9668,2/27/20,1,0.0,0
9655,,Russia,60.0,90.0,2/27/20,2,0.0,0
9656,,Rwanda,-1.9403,29.8739,2/27/20,0,72.0,0
9657,,Saint Lucia,13.9094,-60.9789,2/27/20,0,0.0,0
9658,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/27/20,0,0.0,0
9659,,San Marino,43.9424,12.4578,2/27/20,1,0.0,0
9660,,Saudi Arabia,24.0,45.0,2/27/20,0,0.0,0
9661,,Senegal,14.4974,-14.4524,2/27/20,0,2.0,0
9662,,Serbia,44.0165,21.0059,2/27/20,0,1.0,0
9663,,Seychelles,-4.6796,55.492,2/27/20,0,0.0,0
9664,,Singapore,1.2833,103.8333,2/27/20,93,0.0,0
9665,,Slovakia,48.669,19.699,2/27/20,0,0.0,0
9666,,Slovenia,46.1512,14.9955,2/27/20,0,0.0,0
9667,,Somalia,5.1521,46.1996,2/27/20,0,0.0,0
9668,,South Africa,-30.5595,22.9375,2/27/20,0,9.0,0
9669,,Spain,40.0,-4.0,2/27/20,15,0.0,0
9670,,Sri Lanka,7.0,81.0,2/27/20,1,28.0,0
9671,,Sudan,12.8628,30.2176,2/27/20,0,0.0,0
9672,,Suriname,3.9193,-56.0278,2/27/20,0,0.0,0
9673,,Sweden,63.0,16.0,2/27/20,7,0.0,0
9674,,Switzerland,46.8182,8.2275,2/27/20,8,0.0,0
9675,,Taiwan*,23.7,121.0,2/27/20,32,0.0,1
9676,,Tanzania,-6.369,34.8888,2/27/20,0,0.0,0
9677,,Thailand,15.0,101.0,2/27/20,40,0.0,0
9678,,Togo,8.6195,0.8248,2/27/20,0,5.0,0
9679,,Trinidad and Tobago,10.6918,-61.2225,2/27/20,0,0.0,0
9680,,Tunisia,34.0,9.0,2/27/20,0,0.0,0
9681,,Turkey,38.9637,35.2433,2/27/20,0,0.0,0
9682,,Uganda,1.0,32.0,2/27/20,0,0.0,0
9683,,Ukraine,48.3794,31.1656,2/27/20,0,0.0,0
9684,,United Arab Emirates,24.0,54.0,2/27/20,13,0.0,0
9685,Bermuda,United Kingdom,32.3078,-64.7505,2/27/20,0,8.0,0
9686,Cayman Islands,United Kingdom,19.3133,-81.2546,2/27/20,0,0.0,0
9687,Channel Islands,United Kingdom,49.3723,-2.3644,2/27/20,0,7.0,0
9688,Gibraltar,United Kingdom,36.1408,-5.3536,2/27/20,0,0.0,0
9689,Isle of Man,United Kingdom,54.2361,-4.5481,2/27/20,0,0.0,0
9690,Montserrat,United Kingdom,16.7425,-62.1874,2/27/20,0,16.0,0
9691,,United Kingdom,55.3781,-3.4360000000000004,2/27/20,15,0.0,0
9692,,Uruguay,-32.5228,-55.7658,2/27/20,0,0.0,0
